App,Category,Rating,Installs,tipo,Price,Content_Rating,Genres,Last_Updated,Current_Ver,Android_Ver
2372,23,4.6,1000000.0,0,0.0,0.0,39,48,3,8
2373,23,4.2,100000.0,0,0.0,0.0,39,219,1140,3
2356,23,4.4,100000.0,0,0.0,0.0,39,2,3,8
2374,23,4.0,1000000.0,0,0.0,0.0,39,68,1141,0
2375,23,4.1,50000.0,1,29.99,0.0,39,31,1142,5
2376,23,4.0,1000000.0,0,0.0,0.0,39,135,1143,10
2377,23,4.6,1000000.0,0,0.0,3.0,39,337,1144,10
2324,23,4.2,5000000.0,0,0.0,3.0,39,32,3,8
2378,23,4.5,1000000.0,0,0.0,4.0,39,57,1145,2
2379,23,4.4,1000000.0,0,0.0,0.0,39,14,1146,5
2335,23,4.0,5000000.0,0,0.0,0.0,39,76,1022,2
2380,23,3.5,1000000.0,0,0.0,0.0,39,32,1147,10
2358,23,4.0,1000000.0,0,0.0,0.0,39,135,1132,10
2308,23,4.2,10000000.0,0,0.0,2.0,39,28,3,10
2381,23,4.0,1000000.0,0,0.0,0.0,39,69,1148,10
2340,23,4.4,5000000.0,0,0.0,2.0,39,36,3,8
2382,23,4.8,10000.0,0,0.0,0.0,39,69,1047,0
2383,23,4.1,50000.0,0,0.0,0.0,39,416,5,3
2384,23,4.6,100000.0,0,0.0,0.0,39,91,3,8
2385,23,4.3,1000000.0,0,0.0,0.0,39,54,1125,2
2313,23,4.4,10000000.0,0,0.0,2.0,39,67,1114,2
2325,23,4.3,5000000.0,0,0.0,0.0,39,59,3,10
2386,23,4.6,100000.0,0,0.0,0.0,39,44,1149,5
2387,23,4.5,1000000.0,0,0.0,0.0,39,2,1150,16
2388,23,4.3,10000.0,0,0.0,0.0,39,56,71,5
2308,23,4.2,10000000.0,0,0.0,2.0,39,28,3,10
2340,23,4.4,5000000.0,0,0.0,2.0,39,36,3,8
2311,23,4.2,5000000.0,0,0.0,0.0,39,17,3,8
2313,23,4.4,10000000.0,0,0.0,2.0,39,67,1114,2
2325,23,4.3,5000000.0,0,0.0,0.0,39,59,3,10
2389,23,4.5,500000.0,0,0.0,0.0,39,130,332,1
2387,23,4.5,1000000.0,0,0.0,0.0,39,2,1150,16
2357,23,4.1,10000000.0,0,0.0,0.0,39,289,39,2
2390,23,4.0,5000000.0,0,0.0,1.0,39,32,1151,10
2323,23,4.7,10000000.0,0,0.0,0.0,39,11,3,8
2391,23,4.6,100000.0,0,0.0,0.0,39,22,3,8
2324,23,4.2,5000000.0,0,0.0,3.0,39,32,3,8
2308,23,4.2,10000000.0,0,0.0,2.0,39,28,3,10
2392,23,4.1,5000000.0,0,0.0,0.0,39,260,1152,10
2312,23,4.1,50000000.0,0,0.0,0.0,39,32,3,8
2393,23,3.5,500000.0,0,0.0,0.0,39,42,1153,0
2394,23,4.5,500000.0,0,0.0,0.0,39,149,1154,3
2395,23,3.9,500000.0,0,0.0,0.0,39,282,1155,5
2396,23,4.6,10000.0,0,0.0,0.0,39,467,3,8
2381,23,4.0,1000000.0,0,0.0,0.0,39,69,1148,10
2340,23,4.4,5000000.0,0,0.0,2.0,39,36,3,8
2311,23,4.2,5000000.0,0,0.0,0.0,39,17,3,8
2316,23,4.2,10000000.0,0,0.0,0.0,39,14,1116,2
2397,23,4.6,10000000.0,0,0.0,0.0,39,45,1156,5
2398,23,4.5,50000000.0,0,0.0,0.0,39,91,3,8
2313,23,4.4,10000000.0,0,0.0,2.0,39,67,1114,2
2399,23,4.5,100000.0,0,0.0,0.0,39,64,243,7
2400,23,4.4,10000000.0,0,0.0,0.0,39,111,1157,2
2370,23,4.3,500000.0,0,0.0,0.0,39,31,1139,5
2329,23,4.2,1000000.0,0,0.0,0.0,39,23,3,8
2325,23,4.3,5000000.0,0,0.0,0.0,39,59,3,10
2387,23,4.5,1000000.0,0,0.0,0.0,39,2,1150,16
2401,23,4.0,5000000.0,0,0.0,0.0,39,135,1158,1
2402,23,4.2,1000000.0,0,0.0,0.0,39,67,1159,2
2357,23,4.1,10000000.0,0,0.0,0.0,39,289,39,2
2354,23,3.9,1000000.0,0,0.0,0.0,39,52,1131,1
2403,23,4.2,5000000.0,0,0.0,0.0,39,58,3,8
2390,23,4.0,5000000.0,0,0.0,1.0,39,32,1151,10
2380,23,3.5,1000000.0,0,0.0,0.0,39,32,1147,10
2376,23,4.0,1000000.0,0,0.0,0.0,39,135,1143,10
2361,23,4.0,1000000.0,0,0.0,1.0,39,250,3,8
2404,23,4.5,10000000.0,0,0.0,0.0,39,468,3,8
2405,24,4.1,10000000.0,0,0.0,0.0,89,337,1160,10
2406,24,4.2,50000000.0,0,0.0,0.0,89,32,3,8
2407,24,4.4,5000000.0,0,0.0,0.0,89,98,3,10
2408,24,4.4,1000000.0,0,0.0,0.0,89,105,415,10
2409,24,4.1,500000.0,0,0.0,0.0,89,78,3,8
2410,24,4.3,1000000.0,0,0.0,0.0,89,236,1161,10
2411,24,4.5,10000000.0,0,0.0,0.0,89,11,3,8
2412,24,4.5,10000000.0,0,0.0,0.0,89,337,1162,2
2413,24,4.4,500000.0,0,0.0,0.0,89,126,445,0
2414,24,4.5,10000000.0,0,0.0,0.0,89,54,3,8
2415,24,4.7,100000000.0,0,0.0,0.0,89,337,3,8
2416,24,4.4,1000000.0,0,0.0,0.0,89,52,1163,5
2417,24,4.1,5000000.0,0,0.0,0.0,89,43,1164,5
2418,24,4.4,100000000.0,0,0.0,0.0,89,59,3,8
2419,24,4.4,10000000.0,0,0.0,0.0,89,32,3,8
2420,24,4.3,1000000000.0,0,0.0,0.0,89,11,3,8
2406,24,4.2,50000000.0,0,0.0,0.0,89,32,3,8
2421,24,4.0,5000000.0,0,0.0,0.0,89,31,1165,6
2422,24,4.7,5000000.0,0,0.0,0.0,89,82,1166,0
2423,24,4.3,100000000.0,0,0.0,0.0,89,198,1167,5
2424,24,4.6,10000000.0,0,0.0,3.0,89,32,1168,2
2425,24,3.9,5000000.0,0,0.0,0.0,89,31,1169,11
2426,24,3.6,10000000.0,0,0.0,0.0,89,469,1170,5
2427,24,4.0,50000000.0,0,0.0,0.0,89,443,3,1
2428,24,4.1,10000000.0,0,0.0,0.0,89,17,3,8
2429,24,4.2,1000000000.0,0,0.0,0.0,89,337,3,8
2430,24,3.9,10000000.0,0,0.0,0.0,89,52,341,2
2405,24,4.1,10000000.0,0,0.0,0.0,89,337,1160,10
2431,24,4.3,10000000.0,0,0.0,0.0,89,2,224,17
2432,24,3.1,1000000.0,0,0.0,0.0,89,20,1171,2
2433,24,3.7,1000000.0,0,0.0,0.0,89,56,291,10
2434,24,3.4,1000000.0,0,0.0,0.0,89,309,925,0
2435,24,4.4,5000000.0,0,0.0,0.0,89,17,1172,5
2436,24,3.6,500000.0,0,0.0,0.0,89,443,1173,1
2418,24,4.4,100000000.0,0,0.0,0.0,89,59,3,8
2437,24,3.3,100000.0,0,0.0,0.0,89,2,826,10
2438,24,3.7,5000000.0,0,0.0,0.0,89,436,3,8
2439,24,3.0,5000000.0,0,0.0,0.0,89,443,1173,1
2440,24,3.6,1000000.0,0,0.0,0.0,89,337,1174,2
2441,24,4.8,1000000.0,0,0.0,0.0,89,14,123,10
2442,24,3.9,10000000.0,0,0.0,1.0,89,53,3,8
2443,24,3.8,10000000.0,0,0.0,0.0,89,2,1175,10
2444,24,4.3,10000000.0,0,0.0,0.0,89,44,1150,8
2445,24,4.5,10000000.0,0,0.0,0.0,89,259,1176,5
2446,24,3.4,5000000.0,0,0.0,0.0,89,32,3,8
2447,24,3.7,5000000.0,0,0.0,0.0,89,11,1177,10
2412,24,4.5,10000000.0,0,0.0,0.0,89,337,1162,2
2448,24,4.4,10000000.0,0,0.0,0.0,89,17,671,5
2449,24,4.1,1000000.0,0,0.0,0.0,89,299,1178,5
2450,24,4.5,50000000.0,0,0.0,0.0,89,17,3,8
2451,24,4.0,5000000.0,0,0.0,0.0,89,168,1179,5
2452,24,3.9,1000000.0,0,0.0,0.0,89,9,1180,6
2453,24,4.4,5000000.0,0,0.0,0.0,89,43,1181,2
2454,24,4.8,1000000.0,0,0.0,0.0,89,337,3,8
2415,24,4.7,100000000.0,0,0.0,0.0,89,337,3,8
2455,24,4.3,1000000.0,0,0.0,0.0,89,127,1182,5
2456,24,3.7,5000000.0,0,0.0,0.0,89,44,3,8
2457,24,4.2,1000000.0,0,0.0,0.0,89,53,1183,2
2458,24,3.5,5000000.0,0,0.0,0.0,89,36,1184,10
2459,24,4.3,10000000.0,0,0.0,0.0,89,17,73,5
2460,24,4.7,10000000.0,0,0.0,0.0,89,17,1185,0
2461,24,4.3,10000000.0,0,0.0,0.0,89,59,1186,2
2462,24,4.1,1000000.0,0,0.0,0.0,89,130,3,8
2463,24,3.1,100000.0,0,0.0,0.0,89,470,3,8
2464,24,4.3,1000.0,0,0.0,0.0,89,311,235,0
2465,24,4.1,100000.0,0,0.0,0.0,89,471,255,5
2466,24,4.2,5000000.0,0,0.0,0.0,89,472,1187,0
2467,24,4.3,10000000.0,0,0.0,1.0,89,14,3,8
2418,24,4.4,100000000.0,0,0.0,0.0,89,59,3,8
2468,24,4.3,1000000.0,0,0.0,0.0,89,17,1188,5
2469,24,4.3,1000000.0,0,0.0,0.0,89,11,1183,10
2453,24,4.4,5000000.0,0,0.0,0.0,89,43,1181,2
2458,24,3.5,5000000.0,0,0.0,0.0,89,36,1184,10
2405,24,4.1,10000000.0,0,0.0,0.0,89,337,1160,10
2470,24,4.6,1000000.0,0,0.0,0.0,89,109,3,8
2471,24,4.4,100000.0,0,0.0,0.0,89,259,1189,2
2472,24,4.2,1000000.0,0,0.0,0.0,89,57,306,2
2425,24,3.9,5000000.0,0,0.0,0.0,89,31,1169,11
2473,24,4.2,5000000.0,0,0.0,0.0,89,23,1062,2
2474,24,4.4,1000000.0,0,0.0,0.0,89,67,3,8
2475,24,4.4,1000000.0,0,0.0,0.0,89,67,627,2
2407,24,4.4,5000000.0,0,0.0,0.0,89,98,3,10
2476,24,4.4,1000000.0,0,0.0,0.0,89,43,535,5
2447,24,3.7,5000000.0,0,0.0,0.0,89,11,1177,10
2477,24,4.4,1000000.0,0,0.0,0.0,89,337,1016,10
2411,24,4.5,10000000.0,0,0.0,0.0,89,11,3,8
2456,24,3.7,5000000.0,0,0.0,0.0,89,44,3,8
2478,24,4.4,5000000.0,0,0.0,0.0,89,11,3,8
2479,24,3.7,1000000.0,0,0.0,0.0,89,337,1190,5
2480,24,4.4,1000000.0,0,0.0,0.0,89,11,3,8
2412,24,4.5,10000000.0,0,0.0,0.0,89,337,1162,2
2481,24,3.6,1000000.0,0,0.0,0.0,89,53,575,5
2482,24,4.4,10000000.0,0,0.0,0.0,89,300,1191,1
2483,24,4.0,5000000.0,0,0.0,0.0,89,67,355,0
2484,24,4.1,1000000.0,0,0.0,0.0,89,78,1192,5
2485,24,4.4,1000000.0,0,0.0,0.0,89,44,3,8
2486,24,4.4,1000000.0,0,0.0,1.0,89,114,3,8
2487,24,4.3,1000000.0,0,0.0,0.0,89,28,3,8
2453,24,4.4,5000000.0,0,0.0,0.0,89,43,1181,2
2488,24,4.2,100000.0,0,0.0,0.0,89,6,1193,5
2406,24,4.2,50000000.0,0,0.0,0.0,89,32,3,8
2405,24,4.1,10000000.0,0,0.0,0.0,89,337,1160,10
2489,24,4.3,5000000.0,0,0.0,0.0,89,2,3,8
2411,24,4.5,10000000.0,0,0.0,0.0,89,11,3,8
2480,24,4.4,1000000.0,0,0.0,0.0,89,11,3,8
2412,24,4.5,10000000.0,0,0.0,0.0,89,337,1162,2
2490,24,4.3,1000000.0,0,0.0,0.0,89,14,1194,2
2491,24,4.2,1000000.0,0,0.0,0.0,89,9,1195,2
2414,24,4.5,10000000.0,0,0.0,0.0,89,54,3,8
2415,24,4.7,100000000.0,0,0.0,0.0,89,337,3,8
2492,24,4.4,5000000.0,0,0.0,0.0,89,11,3,8
2416,24,4.4,1000000.0,0,0.0,0.0,89,52,1163,5
2418,24,4.4,100000000.0,0,0.0,0.0,89,59,3,8
2419,24,4.4,10000000.0,0,0.0,0.0,89,32,3,8
2493,24,4.1,5000000.0,0,0.0,0.0,89,473,1196,5
2494,24,4.6,10000000.0,0,0.0,0.0,89,59,3,8
2495,24,4.4,1000000.0,0,0.0,0.0,89,59,1197,10
2496,24,4.1,100000.0,0,0.0,0.0,90,151,1198,2
2497,24,4.5,1000000.0,0,0.0,0.0,89,17,3,8
2412,24,4.5,10000000.0,0,0.0,0.0,89,337,1162,2
2492,24,4.4,5000000.0,0,0.0,0.0,89,11,3,8
2420,24,4.3,1000000000.0,0,0.0,0.0,89,11,3,8
2498,24,4.5,10000000.0,0,0.0,0.0,89,160,1199,6
2499,24,4.2,1000000.0,0,0.0,0.0,89,474,73,6
2500,24,4.2,5000000.0,0,0.0,0.0,89,11,1200,0
2501,24,4.2,1000000.0,0,0.0,0.0,89,44,62,5
2502,24,4.5,1000000.0,0,0.0,0.0,89,475,3,8
2503,24,4.7,500000.0,0,0.0,1.0,89,337,1201,10
2504,24,4.0,500000.0,0,0.0,0.0,89,128,3,8
2505,24,4.2,1000000.0,0,0.0,0.0,89,32,1202,6
2429,24,4.2,1000000000.0,0,0.0,0.0,89,337,3,8
2506,25,4.1,10000000.0,0,0.0,0.0,91,340,1203,10
2507,25,4.4,1000000000.0,0,0.0,0.0,91,14,3,8
2508,25,4.4,500000000.0,0,0.0,0.0,91,59,3,8
2509,25,4.2,10000000.0,0,0.0,0.0,91,337,3,8
2510,25,4.2,50000000.0,0,0.0,0.0,91,476,1204,2
2511,25,4.1,50000000.0,0,0.0,0.0,91,477,3,8
2512,25,4.5,100000000.0,0,0.0,0.0,91,67,1205,6
2513,25,4.6,1000000.0,0,0.0,0.0,91,3,1206,24
2514,25,4.1,10000000.0,0,0.0,0.0,91,69,3,8
407,25,4.3,100000000.0,0,0.0,0.0,91,76,3,8
2515,25,4.2,100000000.0,0,0.0,0.0,91,44,3,8
2516,25,4.1,100000000.0,0,0.0,0.0,91,478,3,8
2517,25,4.0,10000000.0,0,0.0,0.0,91,135,1207,6
2518,25,4.6,50000000.0,0,0.0,0.0,91,322,3,8
2519,25,3.1,50000000.0,0,0.0,0.0,91,67,1208,5
2520,25,4.6,10000000.0,0,0.0,0.0,91,11,1209,1
2521,25,4.5,10000000.0,0,0.0,0.0,91,96,3,8
2522,25,3.2,5000000.0,0,0.0,0.0,91,479,3,8
2523,25,4.3,10000000.0,0,0.0,0.0,91,78,3,8
2524,25,,1000000.0,0,0.0,0.0,91,257,1210,15
2525,25,4.6,10000000.0,0,0.0,0.0,91,97,3,8
2526,25,4.4,100000.0,0,0.0,0.0,91,127,1211,1
2527,25,4.6,500000000.0,0,0.0,0.0,91,17,1212,5
2528,25,4.5,10000000.0,0,0.0,0.0,91,2,3,8
2529,25,4.6,10000000.0,0,0.0,0.0,91,44,1213,10
2530,25,,1000000.0,0,0.0,0.0,91,480,3,8
2531,25,4.4,5000000.0,0,0.0,0.0,91,2,1214,15
2532,25,4.2,10000000.0,0,0.0,0.0,91,14,1215,10
2533,25,4.4,100000000.0,0,0.0,0.0,91,130,1216,15
2534,25,3.1,10000000.0,0,0.0,0.0,91,337,1217,5
2535,25,3.6,10000000.0,0,0.0,0.0,91,17,3,8
2536,25,4.1,10000000.0,0,0.0,0.0,91,462,3,8
2537,25,4.2,500000000.0,0,0.0,0.0,91,11,3,8
2538,25,3.5,100000000.0,0,0.0,0.0,91,97,3,22
2539,25,3.9,10000000.0,0,0.0,0.0,91,6,1100,5
2540,25,3.0,10000000.0,0,0.0,0.0,91,28,3,8
2541,25,3.9,10000000.0,0,0.0,0.0,91,11,1218,10
2542,25,4.5,10000000.0,0,0.0,0.0,91,481,3,8
2543,25,3.4,10000000.0,0,0.0,0.0,91,482,3,8
2544,25,4.4,100000000.0,0,0.0,0.0,91,36,3,8
2545,25,3.4,10000000.0,0,0.0,0.0,91,44,3,8
2546,25,4.3,1000000.0,0,0.0,0.0,91,233,1219,0
2547,25,3.7,500000.0,0,0.0,0.0,91,53,1220,24
2548,25,3.5,10000000.0,0,0.0,0.0,91,259,1221,1
2549,25,3.8,10000000.0,0,0.0,0.0,91,473,427,11
2550,25,3.6,50000.0,0,0.0,0.0,91,483,1222,5
2551,25,3.1,100000.0,0,0.0,0.0,91,483,1222,5
2552,25,3.8,100000.0,0,0.0,0.0,91,483,1222,5
2553,25,4.2,10000000.0,0,0.0,0.0,91,133,1223,2
2554,25,4.0,10000000.0,0,0.0,0.0,91,336,743,6
2555,25,4.3,1000000.0,0,0.0,0.0,91,14,1224,2
2556,25,4.3,5000000.0,0,0.0,0.0,91,443,3,8
2557,25,4.5,1000000.0,0,0.0,0.0,91,51,833,6
2558,25,4.5,10000000.0,0,0.0,0.0,91,336,3,8
2559,25,4.5,50000000.0,0,0.0,0.0,91,53,1225,0
2560,25,4.4,10000000.0,0,0.0,0.0,91,142,303,4
2561,25,4.4,100000000.0,0,0.0,0.0,91,47,3,8
2562,25,4.3,10000000.0,0,0.0,0.0,91,173,3,8
2563,25,4.2,50000000.0,0,0.0,0.0,91,222,3,8
2564,25,4.7,10000000.0,0,0.0,0.0,91,337,3,8
2565,25,4.4,5000000.0,0,0.0,0.0,91,51,302,3
2566,25,4.3,50000000.0,0,0.0,0.0,91,48,3,8
2567,25,4.4,10000000.0,0,0.0,0.0,91,22,176,5
2568,25,4.3,5000000.0,0,0.0,0.0,91,484,1100,4
2569,25,4.5,5000000.0,0,0.0,0.0,91,81,3,8
2570,25,4.7,50000000.0,0,0.0,0.0,91,10,242,1
2571,25,4.5,5000000.0,0,0.0,0.0,91,56,3,8
2572,25,4.6,10000000.0,0,0.0,0.0,91,53,3,8
2573,25,4.7,5000000.0,0,0.0,0.0,91,22,1226,5
2574,25,4.6,5000000.0,0,0.0,0.0,91,299,3,8
2575,25,4.8,1000000.0,0,0.0,0.0,91,485,1227,5
2576,25,3.9,1000000.0,0,0.0,0.0,91,141,290,3
2577,25,4.5,1000000.0,0,0.0,0.0,91,9,1228,6
2578,25,4.6,1000000.0,0,0.0,0.0,91,161,289,2
2579,25,4.5,10000000.0,0,0.0,0.0,92,486,3,8
2580,25,4.4,10000000.0,0,0.0,0.0,91,315,1229,1
2581,25,4.5,1000000.0,0,0.0,0.0,91,126,3,8
2582,25,4.0,5000000.0,0,0.0,0.0,91,175,1230,4
2583,25,4.3,1000000.0,0,0.0,0.0,91,92,3,8
2584,25,4.0,100000.0,0,0.0,0.0,91,91,1231,3
2585,25,4.4,1000000.0,0,0.0,0.0,91,155,1232,0
2586,25,4.1,100000.0,0,0.0,0.0,91,487,530,10
2587,25,4.3,50000000.0,0,0.0,0.0,91,488,668,0
2588,25,4.1,5000000.0,0,0.0,0.0,91,57,522,6
2589,25,4.3,1000000.0,0,0.0,0.0,91,91,1233,5
2590,25,4.2,1000000.0,0,0.0,0.0,91,130,755,5
2591,25,4.2,50000000.0,0,0.0,0.0,91,337,1096,5
2592,25,4.2,10000000.0,0,0.0,0.0,91,51,455,5
2593,25,4.2,1000000.0,0,0.0,0.0,91,130,1234,5
2594,25,4.3,1000000.0,0,0.0,0.0,91,111,1235,0
2595,25,4.5,5000000.0,0,0.0,0.0,91,31,165,0
2596,25,4.4,5000000.0,0,0.0,0.0,91,138,1236,5
2597,25,4.5,10000000.0,0,0.0,0.0,91,2,169,5
2537,25,4.2,500000000.0,0,0.0,0.0,91,11,3,8
2598,25,4.1,10000000.0,0,0.0,0.0,91,489,1237,3
2599,25,4.4,50000000.0,0,0.0,0.0,91,490,1238,5
2600,25,4.5,100000000.0,0,0.0,0.0,91,11,3,8
2601,25,4.3,10000000.0,0,0.0,0.0,91,32,3,8
2602,25,4.4,10000000.0,0,0.0,0.0,91,170,1239,11
2603,25,4.1,1000000.0,0,0.0,0.0,91,14,1240,1
2604,25,4.4,100000000.0,0,0.0,0.0,91,28,3,8
2605,25,4.2,10000000.0,0,0.0,0.0,91,337,1241,2
2606,25,4.1,1000000.0,0,0.0,0.0,91,14,1242,1
2607,25,4.6,1000000.0,0,0.0,0.0,91,59,1243,0
2608,25,4.5,10000000.0,0,0.0,0.0,91,491,3,8
2609,25,4.3,5000000.0,0,0.0,0.0,91,492,3,3
2610,25,4.1,1000000.0,0,0.0,0.0,91,493,3,8
2611,25,4.1,1000000.0,0,0.0,0.0,91,494,1244,9
2612,25,4.2,10000000.0,0,0.0,0.0,91,80,1245,6
2613,25,4.1,10000000.0,0,0.0,0.0,91,80,1205,6
2614,25,4.6,100000000.0,0,0.0,0.0,91,11,3,8
2615,25,4.5,10000000.0,0,0.0,0.0,91,13,1246,1
2616,25,4.0,1000000.0,0,0.0,0.0,91,385,625,20
2617,25,3.5,1000000.0,0,0.0,0.0,91,377,31,6
2618,25,4.4,10000000.0,0,0.0,0.0,91,324,878,3
2619,25,4.4,100000000.0,0,0.0,0.0,91,219,3,8
2620,25,4.4,10000000.0,0,0.0,0.0,91,27,3,8
2621,25,4.1,10000000.0,0,0.0,0.0,91,495,1247,9
2622,25,4.2,1000000.0,0,0.0,0.0,91,99,1248,6
2623,26,4.6,50000000.0,0,0.0,0.0,93,79,3,8
2624,26,4.4,1000000.0,0,0.0,2.0,93,351,4,6
2625,26,4.6,100000000.0,0,0.0,1.0,93,28,3,8
2626,26,4.6,5000000.0,0,0.0,0.0,93,337,1249,2
2627,26,4.5,100000.0,0,0.0,3.0,93,13,1250,0
2628,26,4.7,5000000.0,0,0.0,0.0,93,14,3,2
2629,26,4.4,5000000.0,0,0.0,0.0,93,11,1251,1
2630,26,4.5,1000000.0,0,0.0,0.0,93,114,760,10
2631,26,4.6,100000000.0,0,0.0,1.0,93,14,1252,0
2632,26,4.6,500000.0,0,0.0,2.0,93,54,1253,0
2633,26,4.0,1000000.0,0,0.0,0.0,93,14,3,8
2634,26,4.6,1000000.0,0,0.0,2.0,93,496,4,6
2635,26,4.5,1000000.0,0,0.0,0.0,93,497,4,0
2636,26,4.7,50000000.0,0,0.0,0.0,93,11,3,8
2637,26,4.7,1000000.0,0,0.0,0.0,93,36,9,6
2638,26,4.4,10000000.0,0,0.0,0.0,93,11,1254,1
2639,26,4.3,10000000.0,0,0.0,0.0,93,219,701,5
2640,26,4.7,10000000.0,0,0.0,0.0,93,36,1058,5
2641,26,4.1,10000000.0,0,0.0,0.0,93,300,1163,0
2642,26,4.7,10000000.0,0,0.0,1.0,93,151,456,6
2643,26,4.4,10000000.0,0,0.0,0.0,93,52,3,8
2644,26,4.6,10000000.0,0,0.0,0.0,93,259,1255,1
2645,26,4.5,100000000.0,0,0.0,0.0,93,337,224,0
2646,26,4.4,10000000.0,0,0.0,0.0,93,75,1256,10
2647,26,4.4,10000000.0,0,0.0,0.0,93,115,723,6
2648,26,4.3,500000.0,0,0.0,0.0,93,111,629,0
2649,26,4.3,10000000.0,0,0.0,0.0,93,59,3,8
2650,26,4.6,10000000.0,0,0.0,0.0,93,2,1257,1
2651,26,4.7,1000000.0,0,0.0,0.0,93,96,632,5
2652,26,4.3,1000000.0,0,0.0,0.0,93,48,1258,6
2653,26,4.5,50000000.0,0,0.0,0.0,93,44,3,8
2654,26,4.6,1000000.0,0,0.0,0.0,93,17,25,0
2655,26,4.4,10000000.0,0,0.0,0.0,93,441,1259,10
2656,26,4.5,100000000.0,0,0.0,0.0,93,240,323,6
2657,26,4.7,500000.0,0,0.0,0.0,93,128,1260,10
2658,26,4.3,1000000.0,0,0.0,0.0,93,67,1261,0
2659,26,3.7,1000000.0,0,0.0,0.0,93,127,629,0
2660,26,4.7,10000000.0,0,0.0,0.0,93,58,1262,2
2661,26,4.5,5000000.0,0,0.0,0.0,93,498,1263,6
2662,26,4.4,5000000.0,0,0.0,0.0,93,133,436,6
2663,26,4.3,500000.0,0,0.0,0.0,93,67,1264,0
2664,26,4.8,500000.0,0,0.0,0.0,93,128,1265,10
2665,26,4.6,5000000.0,0,0.0,0.0,93,248,426,3
2666,26,4.1,100000.0,0,0.0,0.0,93,98,1266,0
2667,26,4.7,500000.0,0,0.0,0.0,93,9,743,6
2668,26,4.1,100000.0,0,0.0,0.0,93,499,1267,5
2625,26,4.6,100000000.0,0,0.0,1.0,93,28,3,8
2669,26,4.2,10000000.0,0,0.0,0.0,93,436,1268,5
2670,26,4.3,50000000.0,0,0.0,0.0,93,45,3,8
2671,26,4.2,5000000.0,0,0.0,0.0,93,500,3,8
2672,26,4.0,1000000.0,0,0.0,0.0,93,280,1269,20
2673,26,4.2,1000000.0,1,2.49,0.0,93,501,1270,3
2674,26,3.9,1000000.0,0,0.0,0.0,93,502,1271,3
2675,26,4.3,1000000.0,1,0.99,0.0,93,503,295,2
2676,26,4.1,1000000.0,0,0.0,0.0,93,504,721,1
2677,26,4.2,5000000.0,0,0.0,0.0,93,505,1226,12
2678,26,4.4,10000.0,1,0.99,0.0,93,506,4,0
2679,26,4.3,10000000.0,0,0.0,0.0,93,114,3,8
2680,26,4.3,5000000.0,0,0.0,0.0,93,97,3,8
2681,26,4.4,10000000.0,0,0.0,1.0,93,507,1272,0
2682,26,4.3,5000000.0,0,0.0,0.0,93,433,36,0
2683,26,4.1,10000000.0,0,0.0,0.0,93,250,610,5
2684,26,4.2,5000000.0,0,0.0,1.0,93,405,776,7
2685,26,4.1,1000000.0,0,0.0,0.0,93,508,31,14
2686,26,4.1,10000000.0,0,0.0,0.0,93,10,17,5
2687,26,4.2,10000000.0,0,0.0,0.0,93,67,455,1
2688,26,4.1,10000000.0,0,0.0,0.0,93,509,1273,14
2689,26,4.4,10000000.0,0,0.0,0.0,93,98,173,0
2690,26,4.1,10000000.0,0,0.0,0.0,93,57,1274,2
2691,26,4.3,10000000.0,0,0.0,0.0,93,117,1275,6
2692,26,4.6,10000000.0,0,0.0,0.0,93,510,38,4
2693,26,4.1,5000000.0,0,0.0,1.0,93,27,1276,6
2625,26,4.6,100000000.0,0,0.0,1.0,93,28,3,8
2694,26,4.6,100000000.0,0,0.0,1.0,93,59,3,8
2695,26,4.2,1000000.0,0,0.0,0.0,93,109,322,5
2696,26,4.1,5000000.0,0,0.0,0.0,93,109,322,5
2697,26,4.2,50000000.0,0,0.0,0.0,93,511,70,14
2698,26,4.5,1000000.0,0,0.0,0.0,93,47,1277,5
2699,26,4.3,1000000.0,0,0.0,0.0,93,10,859,5
2700,26,4.2,1000000.0,0,0.0,0.0,93,250,1278,5
2701,26,4.0,1000000.0,0,0.0,0.0,93,250,1278,5
2702,26,4.2,5000000.0,0,0.0,0.0,93,108,1278,5
2703,26,4.2,1000000.0,0,0.0,0.0,93,512,93,5
2623,26,4.6,50000000.0,0,0.0,0.0,93,79,3,8
2649,26,4.3,10000000.0,0,0.0,0.0,93,59,3,8
2643,26,4.4,10000000.0,0,0.0,0.0,93,52,3,8
2704,26,4.4,10000000.0,0,0.0,0.0,93,473,1279,0
2705,26,4.4,1000000.0,0,0.0,0.0,93,276,1280,8
2706,26,4.3,10000000.0,0,0.0,0.0,93,418,3,8
2707,26,4.3,10000.0,1,9.99,0.0,93,4,1281,14
2708,26,4.6,100000.0,1,4.49,0.0,93,336,3,8
2709,26,4.5,10000000.0,0,0.0,0.0,93,2,1282,5
2710,26,4.1,10000000.0,0,0.0,0.0,93,92,32,0
2711,26,4.3,10000000.0,0,0.0,0.0,93,57,3,8
2712,26,4.4,100000000.0,0,0.0,0.0,93,36,3,8
2713,26,4.2,1000000.0,0,0.0,0.0,93,92,32,0
2714,26,4.2,10000000.0,0,0.0,0.0,93,250,3,5
2715,26,4.1,1000000.0,0,0.0,0.0,93,513,370,6
2716,27,4.5,500000000.0,0,0.0,0.0,94,31,1283,2
2717,27,4.7,10000000.0,0,0.0,0.0,94,259,3,8
2718,27,4.3,100000000.0,0,0.0,0.0,94,322,3,8
